vendor_id,avg_monthly_upi_inflow,upi_inflow_trend_pct,upi_inflow_volatility,upi_txn_count_monthly,avg_ticket_size,gig_order_volume_monthly,gig_order_trend_pct,business_vintage_months,bank_account_tenure_months,cash_recycling_score,existing_credit_lines,seasonal_dependency_index,gst_registered,epfo_active,label
V02040,95152.0,-5.96092527157205,0.5518537630940006,404.0,236.0,307.0,-11.282181012336535,2.0,6.0,0.7093812919963942,1,0.306,0,0,1
V02041,86924.0,0.7745445117305534,0.41262761913829626,79.0,1104.0,169.0,-2.4792090035795074,27.0,27.0,0.48850580704718594,3,0.184,0,0,1
V02042,40402.0,-3.845655021683993,0.2598666148225231,417.0,97.0,366.0,-3.363392871085054,32.0,25.0,0.6175582711552176,0,0.335,0,0,1
V02043,70128.0,0.8188852337198684,0.13338781283752246,297.0,236.0,277.0,-0.6918549982004383,27.0,25.0,0.047302719271277896,2,0.127,0,0,0
V02044,86015.0,-3.9850688582023377,0.16292511159263695,299.0,288.0,216.0,-4.257307829924967,56.0,54.0,0.592594361039146,1,0.538,0,0,1
V02045,48732.0,1.2012126308921833,0.4004536998524006,381.0,128.0,406.0,-5.892324767239694,33.0,33.0,0.5963991841615712,4,0.354,0,0,1
V02046,94467.0,1.0932032691656857,0.10228917799527507,186.0,509.0,206.0,-1.1083517618264054,37.0,37.0,0.04819411456228126,0,0.238,0,0,0
V02047,116610.0,-5.321899501506056,0.17339055155585315,161.0,722.0,205.0,-3.1102230514402613,23.0,27.0,0.6127291949875356,2,0.099,0,0,1
V02048,65446.0,1.2523236281186492,0.17006800041917483,381.0,172.0,251.0,2.0050406458237564,4.0,6.0,0.08495272411619599,2,0.316,0,1,0
V02049,33969.0,0.36887322881944784,0.12634263685173583,330.0,103.0,156.0,4.584952239013471,30.0,29.0,0.0,0,0.221,1,0,0
V02050,63250.0,-1.8937548876494814,0.09701833230787249,354.0,179.0,239.0,-0.9795907146107596,37.0,37.0,0.15116739839367602,1,0.455,0,0,1
V02051,87189.0,0.43491398349459054,0.07336784450457252,282.0,309.0,294.0,2.2304080629851186,51.0,53.0,0.07562476163155352,0,0.171,0,0,0
V02052,42390.0,2.9751958061124544,0.11846824776124934,467.0,91.0,331.0,-1.1043843538851084,38.0,32.0,0.2621098534310333,2,0.405,0,1,0
V02053,71768.0,-7.449296710363611,0.4157530422630832,359.0,200.0,279.0,-2.1172192690000045,4.0,3.0,0.29428289944572944,2,0.214,0,0,1
V02054,63492.0,-0.6698928562061078,0.40066279238278035,203.0,313.0,145.0,-6.875832335774078,25.0,20.0,0.5574452925467218,0,0.072,0,0,0
V02055,73984.0,2.35840766022907,0.1222855753948385,302.0,245.0,300.0,-0.4942886421889326,38.0,38.0,0.021022752558480323,0,0.25,0,0,0
V02056,74951.0,-3.906314739974319,0.260819294237545,406.0,185.0,308.0,-0.4000473226127128,42.0,40.0,0.41754971077889885,1,0.218,0,0,1
V02057,89049.0,0.9682254252750975,0.08232814087019454,418.0,213.0,101.0,1.354866933277108,33.0,30.0,0.0984769489555442,0,0.014,0,1,0
V02058,111736.0,-8.699960870353808,0.2537837758623286,176.0,636.0,359.0,-5.837581347451513,15.0,18.0,0.4733127975712108,3,0.549,0,0,1
V02059,90119.0,-0.09469561803100246,0.11689534312402937,409.0,220.0,139.0,-2.046711429678086,13.0,17.0,0.06007098552760653,0,0.217,0,0,0
V02060,107038.0,-1.131645838495848,0.058160777448751505,157.0,684.0,269.0,-2.4213954940998734,29.0,25.0,0.0,0,0.176,0,0,0
V02061,93276.0,-4.708502247019808,0.2813946441772242,240.0,388.0,198.0,1.4851171745463776,23.0,22.0,0.30899177979986736,0,0.269,0,0,1
V02062,97425.0,-5.354213604462547,0.4151184929086543,240.0,406.0,242.0,-5.0089929076355855,13.0,10.0,0.6013707392511267,1,0.684,1,1,1
V02063,81673.0,-0.12087365363393876,0.0892285621523008,349.0,234.0,235.0,3.1878957682752,27.0,27.0,0.16957608874936003,0,0.231,0,0,1
V02064,92987.0,-3.323961540439967,0.37692951492596055,266.0,350.0,277.0,-5.186331119422138,6.0,7.0,0.19436572154383885,2,0.517,1,0,1
V02065,93711.0,2.42070614098268,0.02,335.0,280.0,120.0,0.04296338575884456,37.0,34.0,0.14243520722583877,0,0.437,0,0,0
V02066,79734.0,2.5913996781891426,0.03302173438860305,365.0,218.0,328.0,-0.035828276795421304,26.0,23.0,0.09956962915815631,0,0.281,0,0,0
V02067,65881.0,2.4456635821075903,0.08390460939501246,184.0,359.0,130.0,3.573292964120682,32.0,24.0,0.19472396773074557,0,0.155,0,0,0
V02068,83498.0,-5.728386614633946,0.48091982494078367,411.0,203.0,333.0,-7.968133830948077,25.0,23.0,0.41997532891911155,1,0.524,0,0,1
V02069,103450.0,-0.2960126242908443,0.27326615719003666,382.0,271.0,220.0,-3.926781286499337,36.0,30.0,0.5827265324314617,0,0.53,0,0,1
V02070,77383.0,-6.52166101063757,0.1871919756411497,307.0,252.0,206.0,0.44487227192851947,21.0,18.0,0.7158200113034081,2,0.606,0,0,1
V02071,78703.0,2.640773276710191,0.10742412275535775,394.0,200.0,213.0,-0.5279319805540864,13.0,6.0,0.0015187557187294892,1,0.169,0,0,0
V02072,103576.0,-1.7703312098326278,0.06376815875210323,247.0,420.0,416.0,2.6991225055575834,38.0,36.0,0.11435833746527972,2,0.25,0,0,0
V02073,86169.0,-1.4430567184064347,0.12103728189927003,368.0,234.0,213.0,-1.8554580502025364,32.0,31.0,0.061406879577682004,0,0.373,0,0,0
V02074,104171.0,0.5883840917757286,0.02,468.0,223.0,323.0,3.5000952787484643,12.0,5.0,0.0,1,0.138,0,0,0
V02075,117544.0,0.36595598867774004,0.13294552576296811,479.0,245.0,262.0,1.2228866107437861,54.0,44.0,0.029141820072347516,2,0.131,0,0,0
V02076,84729.0,0.5482963863116843,0.12851869572449917,363.0,233.0,145.0,0.3341474009220584,29.0,28.0,0.02253239081101346,1,0.239,1,0,0
V02077,114714.0,5.191532605823268,0.19296584126853852,499.0,230.0,303.0,-0.4962755603982484,39.0,39.0,0.02780274165837059,0,0.184,0,0,0
V02078,53587.0,-1.9689630558877937,0.2880132032725602,178.0,301.0,166.0,-3.8683164217375903,16.0,14.0,0.3715353630471413,2,0.542,0,0,1
V02079,123970.0,-2.0058068493760346,0.0918080348873124,311.0,399.0,253.0,-0.6011052774779678,27.0,25.0,0.1513166076027691,0,0.188,0,0,0
V02080,42077.0,1.6005183373816299,0.12783690002811102,346.0,122.0,228.0,-5.836474571168068,23.0,20.0,0.07845358865907777,0,0.126,0,1,1
V02081,106554.0,-4.767294604891134,0.24701817732977485,299.0,356.0,258.0,-5.777422350186117,16.0,15.0,0.46642204391976105,2,0.0,0,0,1
V02082,146803.0,2.0932919087746304,0.02206618913319379,412.0,356.0,215.0,0.6410863506638049,26.0,25.0,0.10115478886526726,0,0.363,0,0,0
V02083,116405.0,2.1577846079636047,0.11865410062873138,414.0,281.0,341.0,0.3191302487384451,11.0,6.0,0.00934706126148814,0,0.387,1,0,0
V02084,98752.0,2.6161654288428924,0.03700273882732477,111.0,886.0,223.0,-0.7182444999393685,42.0,41.0,0.029139602595251602,0,0.322,0,0,0
V02085,117150.0,-1.2538698127988586,0.2741307347602973,320.0,366.0,319.0,-4.465753204870883,35.0,29.0,0.5141476418762907,0,0.0,1,0,1
V02086,107419.0,3.2334873625555587,0.06890959546541243,245.0,438.0,333.0,3.8924387695500955,18.0,19.0,0.14605624759877892,1,0.254,0,0,0
V02087,89177.0,0.8605039548661269,0.11475190203937605,244.0,366.0,265.0,-0.33406175364335833,29.0,30.0,0.23072726582969758,0,0.436,0,0,0
V02088,91361.0,1.928559238833346,0.12695412425737135,469.0,195.0,238.0,-0.011880973948694418,16.0,11.0,0.24101468804705564,0,0.245,0,0,0
V02089,85684.0,5.721519093020095,0.14983772074850918,377.0,228.0,302.0,-1.9426722751391359,38.0,34.0,0.06311065483191897,0,0.187,0,0,0
V02090,58013.0,-6.906509676928108,0.4414906988561619,325.0,178.0,276.0,-6.245617393067962,2.0,1.0,0.5503242254158535,4,0.6,0,0,1
V02091,85328.0,-1.509544324712569,0.3478335680063268,182.0,470.0,247.0,-9.823499395223031,47.0,45.0,0.49668854273799545,4,0.176,0,0,1
V02092,76644.0,0.10009881811688426,0.12735093598983768,374.0,205.0,326.0,-0.5201124154620557,33.0,37.0,0.09375777063394418,0,0.092,0,0,0
V02093,86738.0,2.167652313868591,0.020234204415267146,487.0,178.0,282.0,-1.322824379886291,36.0,43.0,0.00417120083205802,0,0.442,0,0,0
V02094,139063.0,2.3224244418906212,0.16084389787935355,251.0,554.0,204.0,1.428373136989697,22.0,26.0,0.09334741985201049,0,0.194,0,0,0
V02095,105632.0,1.1348119473454832,0.25167687822136064,282.0,374.0,196.0,-9.866317711123802,42.0,41.0,0.5998684585256593,1,0.23,0,0,1
V02096,82664.0,-0.46610607848508745,0.11267716877076914,488.0,169.0,301.0,2.747658012776422,20.0,18.0,0.09828479116710041,0,0.566,0,0,0
V02097,69497.0,0.7580859308434106,0.04671321692910926,227.0,306.0,245.0,3.2754749195247372,43.0,42.0,0.10473715325547789,1,0.409,0,1,0
V02098,83902.0,4.5528058528467,0.02,316.0,265.0,164.0,-1.0803880653079863,18.0,14.0,0.014917552683887642,1,0.29,0,0,0
V02099,75421.0,-1.5449710482224752,0.09056424292642323,303.0,249.0,317.0,1.5399740561440995,14.0,13.0,0.07531773871948168,0,0.375,0,0,0
V02100,109837.0,-1.1190679731079864,0.04561674918329692,224.0,491.0,209.0,-0.7916381872850521,46.0,42.0,0.1382041527539979,0,0.332,0,0,0
V02101,98582.0,-1.308102261214474,0.2717525624497509,288.0,342.0,98.0,-5.09661091519773,6.0,7.0,0.25263548671763636,3,0.786,1,0,1
V02102,115884.0,3.473031458943934,0.02114256684573517,407.0,285.0,262.0,2.6282817363587307,26.0,27.0,0.002511998427072731,1,0.246,0,0,0
V02103,78006.0,0.9661736017829916,0.07210761869438735,245.0,318.0,271.0,1.714655399462511,34.0,29.0,0.0,1,0.21,0,0,0
V02104,62904.0,-11.61928529870313,0.22534547463387297,266.0,237.0,279.0,1.9048954470350599,27.0,26.0,0.4136773817204506,2,0.138,0,0,1
V02105,68147.0,-3.0285381884507103,0.44028411130045275,234.0,292.0,156.0,-1.5720915165636575,9.0,7.0,0.3499886344048281,1,0.429,0,0,1
V02106,110252.0,0.6604872033423015,0.22472387401918742,358.0,308.0,322.0,0.07224245169463073,24.0,18.0,0.10595371362364679,1,0.0,0,0,0
V02107,89205.0,-5.12032314000089,0.44349784350803023,314.0,284.0,189.0,-9.01598123643783,16.0,16.0,0.6255262515593242,1,0.432,0,0,1
V02108,122697.0,-6.199235370423436,0.2838448853787213,258.0,475.0,198.0,-5.763558701441768,28.0,29.0,0.15675990457713215,3,0.284,0,0,1
V02109,56677.0,1.1544607453739861,0.11075419411136195,130.0,436.0,356.0,3.1087361251141505,45.0,44.0,0.1358673222288873,0,0.32,0,0,0
V02110,85252.0,1.7276861289762375,0.1595491863861172,405.0,210.0,221.0,0.8101788560726889,35.0,35.0,0.0625494289571595,3,0.249,0,0,0
V02111,119350.0,-6.513384526803484,0.25717837504403873,534.0,224.0,117.0,-9.081989987812692,44.0,39.0,0.47310305690380483,0,0.314,0,0,1
V02112,83817.0,2.048634756696974,0.1806657425544704,320.0,262.0,339.0,5.044413573881366,33.0,27.0,0.0,0,0.381,0,0,0
V02113,132164.0,-0.043828405496364464,0.29992827368401703,445.0,297.0,228.0,-4.8825630525656605,6.0,5.0,0.5482188670601733,0,0.218,0,0,1
V02114,73264.0,1.6270595583114336,0.1726037598300897,378.0,194.0,216.0,4.006366413210541,30.0,31.0,0.019163160530369358,0,0.362,0,0,0
V02115,126978.0,-2.712211376383048,0.32005684368561094,265.0,480.0,222.0,-1.3780752501880889,21.0,16.0,0.3816297549127695,2,0.693,0,0,1
V02116,35052.0,-6.270585974853445,0.31871745693664705,336.0,104.0,209.0,-2.495930281893525,30.0,32.0,0.6533253646826711,0,0.259,0,0,1
V02117,89135.0,4.995331334321018,0.02,385.0,231.0,385.0,-2.224465100678506,29.0,31.0,0.0010416203882200811,0,0.208,1,0,0
V02118,76995.0,-8.214110815446224,0.29129399866301625,235.0,328.0,202.0,-7.131033923922267,56.0,56.0,0.8106758591207479,2,0.836,0,0,1
V02119,20000.0,-1.6630486469761858,0.315387408719802,297.0,67.0,309.0,-2.4074950629722482,15.0,14.0,0.430195665907799,3,0.055,0,0,0
V02120,75533.0,-3.8264969755728737,0.24693368884734074,227.0,332.0,270.0,-6.742274664173511,46.0,43.0,0.4953242667499824,3,0.632,1,0,1
V02121,58847.0,-1.0424725578564804,0.0785578034611876,397.0,148.0,283.0,4.70108807784321,24.0,14.0,0.2229429501699263,1,0.301,0,1,0
V02122,76267.0,-3.762688667046328,0.14946635158529875,96.0,791.0,282.0,-3.8761278709384044,16.0,15.0,0.19068674812185615,4,0.142,0,0,1
V02123,70149.0,-3.753270397712451,0.3102485135169665,255.0,276.0,308.0,-7.848906955408061,37.0,34.0,0.6220168709040984,1,0.167,0,0,1
V02124,95194.0,3.918638498288,0.02,308.0,309.0,241.0,4.666214244234729,33.0,29.0,0.08931976706589352,0,0.363,0,0,0
V02125,122921.0,-1.6280440669106284,0.02,297.0,414.0,151.0,0.4919278384606053,13.0,13.0,0.04922308607829461,0,0.224,0,0,0
V02126,85084.0,3.837137184475499,0.10501385946656233,336.0,253.0,303.0,1.040852406343192,51.0,48.0,0.0,1,0.201,0,0,0
V02127,124476.0,-1.2557994378450414,0.1226467307542224,362.0,344.0,229.0,-0.41397265160715396,38.0,40.0,0.13617387145898288,0,0.037,0,1,0
V02128,80576.0,-0.8690252854276543,0.12186208492998557,323.0,249.0,206.0,2.472100530824012,59.0,57.0,0.0768383781984602,2,0.141,0,0,0
V02129,101784.0,2.9704840920745363,0.04466380652064354,341.0,299.0,149.0,0.4192066593377753,12.0,9.0,0.1842783468028974,0,0.1,1,0,0
V02130,113732.0,3.2824232662687116,0.1135552456680751,374.0,304.0,301.0,0.8138212160129593,29.0,32.0,0.17677017346720347,0,0.342,0,0,0
V02131,51255.0,-0.5743302286438001,0.1242200045556581,400.0,128.0,372.0,-1.5205943166180054,4.0,6.0,0.09538076943187326,1,0.168,1,0,0
V02132,81619.0,-4.452912062907098,0.09741582405520077,194.0,421.0,344.0,4.622805963409142,8.0,5.0,0.1168744108289827,0,0.229,0,0,0
V02133,83061.0,-7.993119661676754,0.36091468326218756,219.0,380.0,155.0,-6.739742366966919,15.0,14.0,0.44184123463351876,1,0.318,0,0,1
V02134,83298.0,-1.1363677028770065,0.11836055501562329,269.0,309.0,401.0,2.1717082694701446,39.0,42.0,0.14674155831147365,1,0.158,0,0,0
V02135,39903.0,-0.28942774990840214,0.3794846137514092,375.0,106.0,193.0,-3.250775917388987,25.0,24.0,0.4182372302595318,0,0.504,0,0,1
V02136,93113.0,-1.81496458852944,0.02,447.0,208.0,392.0,2.5311357230066376,8.0,3.0,0.1615754858606255,0,0.272,0,0,0
V02137,78491.0,-0.4234655847690423,0.2996694871212525,60.0,1308.0,60.0,-8.666533093060856,6.0,5.0,0.24940186144193935,1,0.274,0,0,1
V02138,89475.0,0.32676631386228217,0.08730785971153508,348.0,257.0,177.0,-0.17401307293586554,42.0,47.0,0.08924096805781684,0,0.154,0,0,0
V02139,111675.0,2.4891106857682623,0.07240604272492047,476.0,235.0,304.0,3.522880878563875,27.0,25.0,0.007340326999069183,1,0.474,0,1,1
V02140,70069.0,2.472322100866141,0.23359178205118442,195.0,360.0,290.0,-6.293147951859392,24.0,22.0,0.5877823045511571,2,0.398,0,0,1
V02141,88401.0,-3.369946781194076,0.5001427955664877,381.0,232.0,151.0,-0.4762269983940399,42.0,39.0,0.46204978797558427,0,0.206,0,0,1
V02142,103377.0,-4.452023587868257,0.531942354216895,449.0,230.0,296.0,-3.935738726224051,44.0,37.0,0.652519599294137,3,0.349,0,0,1
V02143,93977.0,-0.9229266194225609,0.19882255521642467,227.0,414.0,40.0,0.65214367011984,27.0,27.0,0.06829593959125045,1,0.262,1,0,0
V02144,108303.0,0.25242713375873793,0.10545486259452447,298.0,363.0,210.0,1.1488895893229785,12.0,5.0,0.12901791065540028,0,0.374,0,1,0
V02145,90021.0,0.33372628732428145,0.08904492502257691,317.0,284.0,76.0,1.1931429804098954,10.0,5.0,0.22957999613897223,0,0.504,0,0,0
V02146,43310.0,-4.5461911488111655,0.2812873398404796,191.0,227.0,235.0,-0.8108549287846427,23.0,21.0,0.44709528272852195,3,0.205,0,0,1
V02147,57069.0,2.9416732500304663,0.47994232371995404,234.0,244.0,43.0,1.0180834704326682,8.0,6.0,0.26796629395134686,2,0.387,0,0,1
V02148,48402.0,-0.22882176049488817,0.3237259183055963,388.0,125.0,268.0,-6.622111881702215,9.0,4.0,0.745933476553621,1,0.236,0,0,1
V02149,85953.0,3.1403942742596413,0.30414112980586183,318.0,270.0,307.0,-5.628980007430435,2.0,1.0,0.7232480840109344,2,0.626,0,0,1
V02150,66188.0,-4.135742675206319,0.23152181697183954,187.0,354.0,162.0,-0.7938865049308488,20.0,19.0,0.4140379665874709,0,0.476,0,1,1
V02151,66097.0,2.044217774849281,0.02,265.0,250.0,311.0,0.9730037265242518,24.0,21.0,0.17350294332626598,0,0.235,0,1,1
V02152,63834.0,-2.3372937391055597,0.11907036931440432,141.0,454.0,207.0,3.497952972002083,60.0,60.0,0.18330854999472418,0,0.403,0,0,0
V02153,69334.0,1.5260151724825093,0.14044824174804182,500.0,139.0,199.0,1.6714114991675606,35.0,36.0,0.07038737277171099,0,0.269,0,0,0
V02154,136491.0,-2.163226660662346,0.1947541225037645,246.0,554.0,338.0,-3.467352163327124,26.0,20.0,0.3848944951179058,2,0.453,0,0,1
V02155,96539.0,-0.7320824128992856,0.10510090366055251,398.0,243.0,294.0,3.1454339123998913,27.0,27.0,0.024799895635188543,0,0.221,1,0,0
V02156,46199.0,-4.510427253122492,0.5182042756989542,240.0,193.0,148.0,-0.35524039790450956,2.0,1.0,0.5478940161918894,2,0.443,0,0,1
V02157,82372.0,-11.480209744067668,0.28954877590572525,303.0,272.0,147.0,-4.674117080557588,30.0,30.0,0.8103127977160662,2,0.014,0,0,1
V02158,31081.0,1.0797018643381375,0.15876443354458658,251.0,124.0,159.0,-0.12383929740991428,59.0,58.0,0.0,0,0.286,0,0,0
V02159,81925.0,-7.79280426820779,0.48019374967830364,304.0,270.0,200.0,-6.909676184340172,51.0,52.0,0.3652310162269721,1,0.412,0,0,1
V02160,43244.0,2.890686901082041,0.36180176878096165,60.0,721.0,205.0,-9.556989081770137,37.0,41.0,0.5410021227754598,1,0.051,0,0,0
V02161,52899.0,-2.9619517056258235,0.48424072969203263,209.0,253.0,61.0,-4.993425746473189,22.0,19.0,0.3338383487622699,1,0.448,1,0,1
V02162,71107.0,-2.6116808499305844,0.2047404584798641,207.0,344.0,364.0,-2.579857458658647,14.0,15.0,0.5106891922833235,1,0.282,0,0,1
V02163,67152.0,-6.267005438144496,0.38971972031455937,438.0,153.0,204.0,-3.452596172065219,38.0,37.0,0.4275154302705851,2,0.288,0,0,1
V02164,79943.0,-2.3062607168817046,0.31846375601945937,326.0,245.0,236.0,-5.541167649667114,5.0,6.0,0.5685235958437034,1,0.377,0,0,1
V02165,86219.0,-0.29289146212305583,0.550632787576891,306.0,282.0,264.0,-3.0502243148647286,26.0,22.0,0.5531199903745507,1,0.454,0,0,1
V02166,63767.0,-1.0321012414607442,0.06545363030287464,300.0,213.0,214.0,0.2974896994013141,22.0,17.0,0.0500482005490651,0,0.281,0,0,0
V02167,79965.0,-8.571416740351507,0.2974881428017827,490.0,163.0,200.0,-4.929377439696161,22.0,20.0,0.17504315546075122,3,0.253,0,0,1
V02168,74351.0,0.02365964478629312,0.058718619324641286,372.0,200.0,201.0,1.632075077679153,27.0,26.0,0.2175516426267205,3,0.126,0,0,0
V02169,45495.0,-7.319184191446918,0.31742164944247847,417.0,109.0,276.0,-1.846084735121442,17.0,14.0,0.40716084014343695,0,0.199,0,0,1
V02170,80139.0,0.5634926403055408,0.05360666093458928,294.0,273.0,287.0,-0.12144987241311545,50.0,51.0,0.13257122456506776,0,0.333,0,0,0
V02171,92331.0,-8.9121464773666,0.21270508349212516,65.0,1417.0,119.0,-1.823356595544714,30.0,31.0,0.6833603052430018,1,0.132,0,0,0
V02172,72102.0,-1.008626260193985,0.2594333200409691,277.0,260.0,174.0,-5.02293038973947,47.0,51.0,0.44810146957519686,3,0.429,0,0,1
V02173,93795.0,-0.4655530711689489,0.07464585830973113,244.0,384.0,282.0,3.171027164006514,31.0,24.0,0.15384057954028962,0,0.192,0,0,0
V02174,92672.0,-1.6176131776827223,0.3361795962286996,289.0,321.0,114.0,-8.65686463170952,18.0,17.0,0.3764081254057086,1,0.543,0,0,1
V02175,63289.0,0.9457415189406393,0.09717120433321996,309.0,205.0,209.0,-1.2151181712505856,8.0,10.0,0.15511615054811803,0,0.27,0,0,0
V02176,101225.0,2.1390505744616295,0.15974369539589467,270.0,375.0,273.0,4.984072757776662,28.0,31.0,0.09578781198080946,0,0.313,0,0,0
V02177,63997.0,-3.300393784475914,0.39351081968864654,210.0,304.0,216.0,-10.095300912437327,41.0,43.0,0.6125760051614177,0,0.158,0,0,1
V02178,59687.0,-3.9669468144004782,0.3751060155641668,159.0,374.0,261.0,-2.521762551906195,40.0,39.0,0.6324480077029787,0,0.64,0,0,1
V02179,72138.0,-10.63223512584093,0.35458020312113275,236.0,305.0,200.0,-3.033087809697363,9.0,8.0,0.6226473496854923,2,0.397,0,0,1
V02180,59114.0,1.805912803654461,0.17535272481680841,376.0,157.0,172.0,3.388164624243508,27.0,27.0,0.09930935588929587,0,0.325,0,0,0
V02181,114978.0,3.0708836728365987,0.10332707641846499,516.0,223.0,267.0,-1.0127174574722082,27.0,28.0,0.01709560889129074,0,0.538,0,0,0
V02182,84147.0,-4.832098119571094,0.3711548369214602,440.0,191.0,274.0,-4.374568610809532,26.0,29.0,0.3680383457102395,2,0.271,0,0,1
V02183,101226.0,-0.3965043929308816,0.39268328686650966,300.0,337.0,176.0,-2.8853251292627093,28.0,29.0,0.426137460746013,0,0.436,1,0,1
V02184,76338.0,-0.6244529852055466,0.13412690784346581,541.0,141.0,177.0,0.3297333413223613,30.0,29.0,0.0,0,0.34,0,0,0
V02185,100352.0,-0.9218895216315067,0.04640504167254121,501.0,200.0,246.0,2.9018560415894883,19.0,19.0,0.04145467947726825,0,0.294,0,0,0
V02186,67882.0,-10.126848561384497,0.09458821800662773,364.0,186.0,117.0,-2.8430186538014555,10.0,10.0,0.6444135769884897,0,0.702,0,0,1
V02187,51856.0,1.7471527533824673,0.22146260475496093,467.0,111.0,334.0,1.86090422044647,37.0,37.0,0.17184153602849198,1,0.235,0,0,0
V02188,58719.0,-2.7668903578451736,0.47179084675124944,235.0,250.0,192.0,-1.5483266740959594,2.0,6.0,0.3761744272201175,1,0.475,0,0,1
V02189,127922.0,2.3039167368830724,0.12831006243727486,376.0,340.0,380.0,1.521706664900623,30.0,31.0,0.1847724453770512,0,0.159,0,0,0
V02190,109568.0,0.3919675374718554,0.42840035102968804,513.0,214.0,234.0,-6.073140435300291,28.0,28.0,0.43962902447755847,3,0.0,0,0,1
V02191,47516.0,-8.299612683557953,0.41285485317702236,456.0,104.0,146.0,-0.18303626269517592,21.0,25.0,0.4597081378629482,0,0.0,0,0,1
V02192,89962.0,2.756032619551748,0.20293196987872816,359.0,250.0,223.0,-3.9522462826942983,20.0,22.0,0.10145660384353515,0,0.294,0,0,0
V02193,106316.0,-7.037129970560363,0.2263823056317502,301.0,353.0,142.0,-3.08195374239013,10.0,4.0,0.4319618194155002,1,0.0,0,0,1
V02194,71367.0,1.4957639240311873,0.062080618554620055,233.0,307.0,257.0,2.2292248130972467,52.0,49.0,0.19585392097734722,0,0.2,0,0,0
V02195,62102.0,-3.2145399538817356,0.3033560611938516,366.0,170.0,304.0,-4.081377909866939,32.0,33.0,0.36383329354010563,0,0.389,0,0,1
V02196,74236.0,-8.39103964434985,0.41271126467366526,372.0,200.0,282.0,2.6328312306813615,28.0,26.0,0.40920749225335096,2,0.328,0,0,1
V02197,90108.0,-0.5414638769379919,0.1053871072414822,233.0,386.0,192.0,0.15075354977866437,45.0,42.0,0.06881170434144192,0,0.153,0,0,0
V02198,112295.0,4.259149160975504,0.4632505094267535,347.0,324.0,31.0,0.7031305535681236,22.0,17.0,0.2680090426693138,4,0.246,0,0,1
V02199,114748.0,-4.586640867810345,0.2690895181550996,354.0,325.0,85.0,-4.619437048629511,19.0,23.0,0.5162468847873148,0,0.205,0,0,1
V02200,113619.0,-1.7702020178757698,0.3464277520345443,335.0,339.0,220.0,-8.740664775771263,13.0,10.0,0.6136144571755648,0,0.048,0,0,1
V02201,118597.0,-3.520757752131093,0.25799535590028966,255.0,465.0,301.0,-5.3324347542571955,32.0,35.0,0.6291180192137955,2,0.0,0,0,0
V02202,58697.0,-2.896643966887771,0.3711690271346977,234.0,251.0,211.0,-4.5818096067727945,10.0,8.0,0.42332897759920385,0,0.567,0,0,1
V02203,52123.0,0.6104188657212319,0.07228026785445794,343.0,152.0,260.0,1.7235897530725122,30.0,26.0,0.032357734440910495,0,0.237,1,0,0
V02204,97251.0,-1.8887704622383166,0.29609207304940427,281.0,346.0,257.0,-2.5098174302637855,44.0,40.0,0.4920891017221138,1,0.083,0,0,1
V02205,55421.0,-2.6844701878778254,0.4568695355516014,234.0,237.0,199.0,-3.1153750458716516,36.0,38.0,0.47459445200086103,2,0.443,0,0,1
V02206,66266.0,1.6083908385764336,0.10463652112971265,300.0,221.0,325.0,-1.54498977888011,34.0,26.0,0.017706131664209382,0,0.3,1,0,0
V02207,89712.0,-2.532377485280673,0.25646260459545966,269.0,333.0,199.0,-8.189672113015272,53.0,50.0,0.3686777865571096,4,0.158,0,0,1
V02208,82311.0,-1.6645412223094398,0.3095517639709362,177.0,464.0,56.0,-1.5431778268205987,35.0,36.0,0.29806350035740276,0,0.701,0,0,0
V02209,71534.0,1.243753862606518,0.05774325897983653,190.0,377.0,357.0,-0.1124309079731501,48.0,47.0,0.0,0,0.348,0,0,0
V02210,81966.0,-1.0833540380220206,0.34126733538084975,364.0,225.0,132.0,-7.529868429902756,52.0,55.0,0.476258336335906,1,0.263,1,0,1
V02211,57737.0,-2.739551363017128,0.2740085302989471,390.0,148.0,210.0,1.6895417444741674,2.0,3.0,0.4131211282063748,1,0.683,0,0,1
V02212,27612.0,-8.28719525534084,0.15281892391361387,420.0,66.0,360.0,-4.096507716199338,56.0,53.0,0.3392841886457345,0,0.657,0,0,1
V02213,70721.0,-3.104963473994146,0.3288035464119138,214.0,331.0,228.0,-3.3944503791624974,21.0,23.0,0.3436509595446909,2,0.163,0,0,1
V02214,77877.0,-2.304688817878044,0.06876793233569137,307.0,254.0,323.0,-4.877623373496384,44.0,40.0,0.0,0,0.242,0,0,0
V02215,44807.0,2.4174380274506175,0.23833868817770865,269.0,166.0,245.0,-6.960138517558428,14.0,11.0,0.5884233178007405,4,0.458,0,0,1
V02216,89031.0,1.8578707558751755,0.15434364922165258,310.0,287.0,287.0,0.06737457254031165,40.0,36.0,0.08770487041185197,0,0.23,0,0,0
V02217,76547.0,-1.2582972322851542,0.1632052695369281,229.0,334.0,198.0,2.8237302909086646,34.0,37.0,0.05392975635273966,0,0.198,0,0,0
V02218,47917.0,0.4991529299563472,0.1110191596922221,441.0,109.0,184.0,1.499218577070779,32.0,37.0,0.015676027715542225,0,0.255,0,0,0
V02219,82278.0,-3.874583481461613,0.40339133410552086,291.0,283.0,111.0,-9.928327811321424,37.0,34.0,0.38648544502718224,3,0.333,0,0,1
